# B050 — 上纬新材CEO田华首谈具身智能 (科技数码/机器人)
# Persons skipped: 田华21x

1036	硬氪	yingke	linear
1037	业内	yenei	linear
1038	预测	yuce	linear
1039	人形机器人	renxingjiqiren	linear
1040	未来	weilai	linear
1041	是	shi	linear
1042	万亿级	wanyiji	linear
1043	市场	shichang	linear
1044	您	nin	linear
1045	觉得	juede	linear
1046	个人	geren	linear
1047	机器人	jiqiren	linear
1048	的	de	linear
1049	市场	shichang	linear
1050	空间	kongjian	linear
1051	大概	dagai	linear
1052	是	shi	linear
1053	什么	shenme	linear
1054	量级	liangji	linear
1055	个人	geren	linear
1056	机器人	jiqiren	linear
1057	的	de	linear
1058	市场	shichang	linear
1059	空间	kongjian	linear
1060	极具	jiju	linear
1061	想象力	xiangxiangli	linear
1062	因为	yinwei	linear
1063	服务	fuwu	linear
1064	的	de	linear
1065	是	shi	linear
1066	全球	quanqiu	linear
1067	亿	yi	linear
1068	人口	renkou	linear
1069	现在	xianzai	linear
1070	已经	yijing	linear
1071	进入	jinru	linear
1072	了	le	linear
1073	智能机	zhinengji	linear
1074	的	de	linear
1075	后时代	houshidai	linear
1076	在	zai	linear
1077	具身智能	jushenzhineng	linear
1078	时代	shidai	linear
1079	手机	shouji	linear
1080	可能	keneng	linear
1081	不是	bushi	linear
1082	一个	yige	linear
1083	最	zui	linear
1084	合适	heshi	linear
1085	的	de	linear
1086	产品	chanpin	linear
1087	此消彼长	cixiaobizhang	linear
1088	这个	zhege	linear
1089	空间	kongjian	linear
1090	巨大	juda	linear
1091	我们	women	linear
1092	要	yao	linear
1093	快速	kuaisu	linear
1094	把	ba	linear
1095	空间	kongjian	linear
1096	做实	zuoshi	linear
1097	底线	dixian	linear
1098	是	shi	linear
1099	安全	anquan	linear
1100	上限	shangxian	linear
1101	是	shi	linear
1102	智能	zhineng	linear
1103	硬氪	yingke	linear
1104	的	de	linear
1105	硬件	yingjian	linear
1106	大小	daxiao	linear
1107	定	ding	linear
1108	在	zai	linear
1109	公分	gongfen	linear
1110	除了	chule	linear
1111	物理	wuli	linear
1112	安全	anquan	linear
1113	还	hai	linear
1114	有	you	linear
1115	出于	chuyu	linear
1116	其他	qita	linear
1117	的	de	linear
1118	考量	kaoliang	linear
1119	吗	ma	linear
1120	还	hai	linear
1121	有	you	linear
1122	两个	liange	linear
1123	重要	zhongyao	linear
1124	考量	kaoliang	linear
1125	第一	diyi	linear
1126	为了	weile	linear
1127	极客	jike	linear
1128	开发者	kaifazhe	linear
1129	现在	xianzai	linear
1130	开发者	kaifazhe	linear
1131	主要	zhuyao	linear
1132	在	zai	linear
1133	实验室	shiyanshi	linear
1134	等	deng	linear
1135	固定	guding	linear
1136	场所	changsuo	linear
1137	没办法	meibanfa	linear
1138	随时随地	suishisuidi	linear
1139	创作	chuangzuo	linear
1140	做成	zuocheng	linear
1141	公分	gongfen	linear
1142	就是	jiushi	linear
1143	为了	weile	linear
1144	让	rang	linear
1145	极客	jike	linear
1146	开发者	kaifazhe	linear
1147	可以	keyi	linear
1148	随时	suishi	linear
1149	拎	ling	linear
1150	着	zhe	linear
1151	包	bao	linear
1152	带走	daizou	linear
1153	在	zai	linear
1154	灵感	linggan	linear
1155	乍现	zhaxian	linear
1156	时	shi	linear
1157	有	you	linear
1158	创作	chuangzuo	linear
1159	的	de	linear
1160	画布	huabu	linear
1161	为此	weici	linear
1162	我们	women	linear
1163	的	de	linear
1164	全量	quanliang	linear
1165	开源	kaiyuan	linear
1166	开放	kaifang	linear
1167	硬件	yingjian	linear
1168	解耦	jieou	linear
1169	不断	buduan	linear
1170	降低	jiangdi	linear
1171	用户	yonghu	linear
1172	使用	shiyong	linear
1173	门槛	menkan	linear
1174	第二	dier	linear
1175	避免	bimian	linear
1176	恐怖谷	kongbugu	linear
1177	效应	xiaoying	linear
1178	当	dang	linear
1179	机器人	jiqiren	linear
1180	能力	nengli	linear
1181	越来越	yuelaiyue	linear
1182	强	qiang	linear
1183	越来越	yuelaiyue	linear
1184	像	xiang	linear
1185	人	ren	linear
1186	时	shi	linear
1187	人类	renlei	linear
1188	会	hui	linear
1189	产生	chansheng	linear
1190	恐慌	konghuang	linear
1191	设计	sheji	linear
1192	成	cheng	linear
1193	公分	gongfen	linear
1194	的	de	linear
1195	亲和力	qinheli	linear
1196	就	jiu	linear
1197	很	hen	linear
1198	强	qiang	linear
1199	硬氪	yingke	linear
1200	的	de	linear
1201	定价	dingjia	linear
1202	策略	celve	linear
1203	是	shi	linear
1204	什么样	shenmeyang	linear
1205	的	de	linear
1206	定价	dingjia	linear
1207	目前	muqian	linear
1208	还	hai	linear
1209	属于	shuyu	linear
1210	保密	baomi	linear
1211	阶段	jieduan	linear
1212	但	dan	linear
1213	我们	women	linear
1214	的	de	linear
1215	愿景	yuanjing	linear
1216	是	shi	linear
1217	一步一步	yibuyibu	linear
1218	让	rang	linear
1219	所有人	suoyouren	linear
1220	都	dou	linear
1221	能	neng	linear
1222	买得起	maideqi	linear
1223	买得到	maidedao	linear
1224	体验	tiyan	linear
1225	得到	dedao	linear
1226	如果	ruguo	linear
1227	只有	zhiyou	linear
1228	一小波	yixiaobo	linear
1229	人	ren	linear
1230	买得起	maideqi	linear
1231	那	na	linear
1232	不	bu	linear
1233	叫	jiao	linear
1234	你	ni	linear
1235	的	de	linear
1236	第一个	diyige	linear
1237	个人	geren	linear
1238	机器人	jiqiren	linear
1239	我们	women	linear
1240	希望	xiwang	linear
1241	所有	suoyou	linear
1242	有	you	linear
1243	场景	changjing	linear
1244	需求	xuqiu	linear
1245	的	de	linear
1246	人	ren	linear
1247	比如	biru	linear
1248	极客	jike	linear
1249	开发	kaifa	linear
1250	科技	keji	linear
1251	潮玩	chaowan	linear
1252	有孩	youhai	linear
1253	家庭	jiating	linear
1254	想	xiang	linear
1255	孝敬	xiaojing	linear
1256	老人	laoren	linear
1257	的	de	linear
1258	陪伴	peiban	linear
1259	需求	xuqiu	linear
1260	都	dou	linear
1261	能	neng	linear
1262	买得起	maideqi	linear
1263	硬氪	yingke	linear
1264	启元	qiyuan	linear
1265	马上	mashang	linear
1266	要	yao	linear
1267	在	zai	linear
1268	深圳	shenzhen	linear
1269	和	he	linear
1270	上海	shanghai	linear
1271	开设	kaishe	linear
1272	线下店	xianxiadian	linear
1273	是	shi	linear
1274	出于	chuyu	linear
1275	什么样	shenmeyang	linear
1276	的	de	linear
1277	考量	kaoliang	linear
1278	做	zuo	linear
1279	这个	zhege	linear
1280	事情	shiqing	linear
1281	跟	gen	linear
1282	我们	women	linear
1283	的	de	linear
1284	产品	chanpin	linear
1285	节奏	jiezou	linear
1286	相关	xiangguan	linear
1287	过去	guoqu	linear
1288	我们	women	linear
1289	一直	yizhi	linear
1290	比较	bijiao	linear
1291	低调	didiao	linear
1292	苦练	kulian	linear
1293	内功	neigong	linear
1294	没有	meiyou	linear
1295	接受	jieshou	linear
1296	过	guo	linear
1297	媒体	meiti	linear
1298	采访	caifang	linear
1299	去年	qunian	linear
1300	月	yue	linear
1301	号	hao	linear
1302	我们	women	linear
1303	做	zuo	linear
1304	了	le	linear
1305	第一次	diyici	linear
1306	个人	geren	linear
1307	机器人	jiqiren	linear
1308	的	de	linear
1309	宣发	xuanfa	linear
1310	获得	huode	linear
1311	百万	baiwan	linear
1312	视频	shipin	linear
1313	播放	bofang	linear
1314	因为	yinwei	linear
1315	做	zuo	linear
1316	端	duan	linear
1317	消费级	xiaofeiji	linear
1318	机器人	jiqiren	linear
1319	的	de	linear
1320	难度	nandu	linear
1321	比较	bijiao	linear
1322	大	da	linear
1323	我们	women	linear
1324	花	hua	linear
1325	了	le	linear
1326	很多	henduo	linear
1327	时间	shijian	linear
1328	在	zai	linear
1329	做	zuo	linear
1330	内部	neibu	linear
1331	的	de	linear
1332	产品	chanpin	linear
1333	打磨	dama	linear
1334	此时此刻	cishicike	linear
1335	我们	women	linear
1336	已经	yijing	linear
1337	准备	zhunbei	linear
1338	好	hao	linear
1339	了	le	linear
1340	到	dao	linear
1341	了	le	linear
1342	该	gai	linear
1343	露出	luchu	linear
1344	的	de	linear
1345	时候	shihou	linear
1346	硬氪	yingke	linear
1347	大疆	dajiang	linear
1348	影石	yingshi	linear
1349	拓竹	tuozhu	linear
1350	等	deng	linear
1351	科技	keji	linear
1352	品牌	pinpai	linear
1353	进入	jinru	linear
1354	线下	xianxia	linear
1355	商圈	shangquan	linear
1356	后	hou	linear
1357	坪效	pingxiao	linear
1358	都	dou	linear
1359	不错	bucuo	linear
1360	机器人	jiqiren	linear
1361	行业	hangye	linear
1362	在	zai	linear
1363	线下	xianxia	linear
1364	开	kai	linear
1365	门店	mendian	linear
1366	跟	gen	linear
1367	他们	tamen	linear
1368	的	de	linear
1369	商业	shangye	linear
1370	模型	moxing	linear
1371	是	shi	linear
1372	一样	yiyang	linear
1373	的	de	linear
1374	吗	ma	linear
1375	我们	women	linear
1376	对	dui	linear
1377	线下	xianxia	linear
1378	门店	mendian	linear
1379	的	de	linear
1380	开设	kaishe	linear
1381	确实	queshi	linear
1382	有	you	linear
1383	很多	henduo	linear
1384	思考	sikao	linear
1385	个人	geren	linear
1386	机器人	jiqiren	linear
1387	这个	zhege	linear
1388	品类	pinlei	linear
1389	过去	guoqu	linear
1390	从来	conglai	linear
1391	没有	meiyou	linear
1392	被	bei	linear
1393	人	ren	linear
1394	定义	dingyi	linear
1395	过	guo	linear
1396	我们	women	linear
1397	定义	dingyi	linear
1398	完	wan	linear
1399	之后	zhihou	linear
1400	线下	xianxia	linear
1401	开店	kaidian	linear
1402	主要	zhuyao	linear
1403	是	shi	linear
1404	想	xiang	linear
1405	加强	jiaqiang	linear
1406	围绕	weirao	linear
1407	用户	yonghu	linear
1408	体验	tiyan	linear
1409	的	de	linear
1410	角度	jiaodu	linear
1411	出发	chufa	linear
1412	大疆	dajiang	linear
1413	影石	yingshi	linear
1414	进入	jinru	linear
1415	线下	xianxia	linear
1416	确实	queshi	linear
1417	做	zuo	linear
1418	得	de	linear
1419	不错	bucuo	linear
1420	我们	women	linear
1421	的	de	linear
1422	线下	xianxia	linear
1423	门店	mendian	linear
1424	以	yi	linear
1425	体验店	tiyandian	linear
1426	为主	weizhu	linear
1427	因为	yinwei	linear
1428	这个	zhege	linear
1429	品类	pinlei	linear
1430	如果	ruguo	linear
1431	消费者	xiaofeizhe	linear
1432	连	lian	linear
1433	机器人	jiqiren	linear
1434	到	dao	linear
1435	家里	jiali	linear
1436	能	neng	linear
1437	干	gan	linear
1438	什么	shenme	linear
1439	都	dou	linear
1440	没有	meiyou	linear
1441	体验	tiyan	linear
1442	过	guo	linear
1443	他	ta	linear
1444	就	jiu	linear
1445	很难	hennan	linear
1446	下单	xiadan	linear
1447	有一句话	youyijuhua	linear
1448	叫	jiao	linear
1449	只有	zhiyou	linear
1450	次	ci	linear
1451	种草	zhongcao	linear
1452	才	cai	linear
1453	会	hui	linear
1454	下单	xiadan	linear
1455	所以	suoyi	linear
1456	线下	xianxia	linear
1457	体验店	tiyandian	linear
1458	我们	women	linear
1459	是	shi	linear
1460	一定	yiding	linear
1461	要	yao	linear
1462	建	jian	linear
1463	的	de	linear
1464	硬氪	yingke	linear
1465	在	zai	linear
1466	北京	beijing	linear
1467	和	he	linear
1468	上海	shanghai	linear
1469	也	ye	linear
1470	有	you	linear
1471	其他	qita	linear
1472	机器人	jiqiren	linear
1473	品牌	pinpai	linear
1474	开	kai	linear
1475	了	le	linear
1476	很多	henduo	linear
1477	门店	mendian	linear
1478	当下	dangxia	linear
1479	这些	zhexie	linear
1480	门店	mendian	linear
1481	痛点	tongdian	linear
1482	是	shi	linear
1483	什么	shenme	linear
1484	这个	zhege	linear
1485	赛道	saidao	linear
1486	确实	queshi	linear
1487	很大	henda	linear
1488	但	dan	linear
1489	从	cong	linear
1490	目前	muqian	linear
1491	整体	zhengti	linear
1492	来看	laikan	linear
1493	行业	hangye	linear
1494	主要	zhuyao	linear
1495	存在	cunzai	linear
1496	几个	jige	linear
1497	痛点	tongdian	linear
1498	一是	yishi	linear
1499	能力	nengli	linear
1500	不够	bugou	linear
1501	均衡	junheng	linear
1502	要么	yaome	linear
1503	硬件	yingjian	linear
1504	很	hen	linear
1505	硬	ying	linear
1506	要么	yaome	linear
1507	软件	ruanjian	linear
1508	很	hen	linear
1509	软	ruan	linear
1510	我们	women	linear
1511	的	de	linear
1512	产品	chanpin	linear
1513	讲究	jiangjiu	linear
1514	硬件	yingjian	linear
1515	和	he	linear
1516	软件	ruanjian	linear
1517	相结合	xiangjiehe	linear
1518	即	ji	linear
1519	硬件	yingjian	linear
1520	加	jia	linear
1521	智能	zhineng	linear
1522	完成	wancheng	linear
1523	本体	benti	linear
1524	大小脑	daxiaonao	linear
1525	的	de	linear
1526	构建	goujian	linear
1527	二是	ershi	linear
1528	以	yi	linear
1529	炫技	xuanji	linear
1530	为主	weizhu	linear
1531	缺乏	quefa	linear
1532	生态	shengtai	linear
1533	很多	henduo	linear
1534	产品	chanpin	linear
1535	缺乏	quefa	linear
1536	生态	shengtai	linear
1537	玩法	wanfa	linear
1538	和	he	linear
1539	内容	neirong	linear
1540	导致	daozhi	linear
1541	大家	dajia	linear
1542	只	zhi	linear
1543	有	you	linear
1544	几分钟	jifenzhong	linear
1545	热度	redu	linear
1546	很难	hennan	linear
1547	形成	xingcheng	linear
1548	长期	changqi	linear
1549	使用	shiyong	linear
1550	体验	tiyan	linear
1551	也就	yejiu	linear
1552	更难	gengnan	linear
1553	抢占	qiangzhan	linear
1554	未来	weilai	linear
1555	具身智能	jushenzhineng	linear
1556	的	de	linear
1557	入口	rukou	linear
1558	三是	sanshi	linear
1559	缺乏	quefa	linear
1560	正向	zhengxiang	linear
1561	的	de	linear
1562	产品	chanpin	linear
1563	定义	dingyi	linear
1564	年	nian	linear
1565	大爆发	dabaofa	linear
1566	技术	jishu	linear
1567	能力	nengli	linear
1568	已经	yijing	linear
1569	大于	dayu	linear
1570	用户	yonghu	linear
1571	的	de	linear
1572	最终	zuizhong	linear
1573	需求	xuqiu	linear
1574	关键	guanjian	linear
1575	在于	zaiyu	linear
1576	如何	ruhe	linear
1577	围绕	weirao	linear
1578	技术	jishu	linear
1579	找到	zhaodao	linear
1580	用户	yonghu	linear
1581	场景	changjing	linear
1582	从	cong	linear
1583	正向	zhengxiang	linear
1584	来	lai	linear
1585	设计	sheji	linear
1586	一款	yikuan	linear
1587	机器人	jiqiren	linear
1588	的	de	linear
1589	硬件	yingjian	linear
1590	软件	ruanjian	linear
1591	未来	weilai	linear
1592	生态	shengtai	linear
1593	内容	neirong	linear
1594	和	he	linear
1595	硬氪	yingke	linear
1596	机器人	jiqiren	linear
1597	进	jin	linear
1598	家庭	jiating	linear
1599	非常	feichang	linear
1600	难	nan	linear
1601	目前	muqian	linear
1602	机器人	jiqiren	linear
1603	进	jin	linear
1604	家庭	jiating	linear
1605	最大	zuida	linear
1606	的	de	linear
1607	难点	nandian	linear
1608	到底	daodi	linear
1609	在	zai	linear
1610	哪里	nali	linear
1611	进	jin	linear
1612	家庭	jiating	linear
1613	首先	shouxian	linear
1614	要	yao	linear
1615	看	kan	linear
1616	进去	jinqu	linear
1617	干	gan	linear
1618	什么	shenme	linear
1619	如果	ruguo	linear
1620	是	shi	linear
1621	进去	jinqu	linear
1622	干活	ganhuo	linear
1623	家务	jiawu	linear
1624	此时此刻	cishicike	linear
1625	这	zhe	linear
1626	是	shi	linear
1627	一个	yige	linear
1628	世界级	shijieji	linear
1629	的	de	linear
1630	问题	wenti	linear
1631	我们	women	linear
1632	在	zai	linear
1633	探索	tansuo	linear
1634	但	dan	linear
1635	不会	buhui	linear
1636	那么	name	linear
1637	快	kuai	linear
1638	推向	tuixiang	linear
1639	市场	shichang	linear
1640	但	dan	linear
1641	如果	ruguo	linear
1642	进去	jinqu	linear
1643	是	shi	linear
1644	提供	tigong	linear
1645	情绪	qingxu	linear
1646	部分	bufen	linear
1647	功能价值	gongnengjiazhi	linear
1648	解决	jiejue	linear
1649	人工智能	rengongzhineng	linear
1650	时代	shidai	linear
1651	的	de	linear
1652	焦虑	jiaolv	linear
1653	英语	yingyu	linear
1654	学习	xuexi	linear
1655	陪伴	peiban	linear
1656	等	deng	linear
1657	问题	wenti	linear
1658	目前	muqian	linear
1659	的	de	linear
1660	技术	jishu	linear
1661	已经	yijing	linear
1662	大于	dayu	linear
1663	场景	changjing	linear
1664	需求	xuqiu	linear
1665	了	le	linear
1666	所以	suoyi	linear
1667	进	jin	linear
1668	家庭	jiating	linear
1669	的	de	linear
1670	底线	dixian	linear
1671	是	shi	linear
1672	安全	anquan	linear
1673	上限	shangxian	linear
1674	是	shi	linear
1675	智能	zhineng	linear
1676	守好	shouhao	linear
1677	底线	dixian	linear
1678	在	zai	linear
1679	上限	shangxian	linear
1680	上	shang	linear
1681	不断	buduan	linear
1682	往上	wangshang	linear
1683	探索	tansuo	linear
1684	家庭	jiating	linear
1685	场景	changjing	linear
1686	就	jiu	linear
1687	会	hui	linear
1688	逐渐	zhujian	linear
1689	打开	dakai	linear
1690	从	cong	linear
1691	简单	jiandan	linear
1692	任务	renwu	linear
1693	简单	jiandan	linear
1694	场景	changjing	linear
1695	一步步	yibubu	linear
1696	走向	zouxiang	linear
1697	复杂	fuza	linear
1698	每一步	meiyibu	linear
1699	后面	houmian	linear
1700	我们	women	linear
1701	都	dou	linear
1702	有	you	linear
1703	本体	benti	linear
1704	小脑	xiaonao	linear
1705	大脑	danao	linear
1706	的	de	linear
1707	完整	wanzheng	linear
1708	体系	tixi	linear
1709	规划	guihua	linear
1710	硬氪	yingke	linear
1711	行业	hangye	linear
1712	有	you	linear
1713	一种	yizhong	linear
1714	说法	shuofa	linear
1715	称	cheng	linear
1716	机器人	jiqiren	linear
1717	本体	benti	linear
1718	已经	yijing	linear
1719	到	dao	linear
1720	了	le	linear
1721	类似	leisi	linear
1722	瓶颈	pingjing	linear
1723	的	de	linear
1724	阶段	jieduan	linear
1725	下一步	xiayibu	linear
1726	难点	nandian	linear
1727	在	zai	linear
1728	大脑	danao	linear
1729	您	nin	linear
1730	怎么	zenme	linear
1731	看	kan	linear
1732	这	zhe	linear
1733	要	yao	linear
1734	基于	jiyu	linear
1735	场景	changjing	linear
1736	来看	laikan	linear
1737	大脑	danao	linear
1738	确实	queshi	linear
1739	很热	henre	linear
1740	用来	yonglai	linear
1741	解决	jiejue	linear
1742	干活	ganhuo	linear
1743	和	he	linear
1744	生产力	shengchanli	linear
1745	价值	jiazhi	linear
1746	创造	chuangzao	linear
1747	但	dan	linear
1748	本体	benti	linear
1749	硬件	yingjian	linear
1750	远远	yuanyuan	linear
1751	没有	meiyou	linear
1752	到	dao	linear
1753	真正	zhenzheng	linear
1754	成熟	chengshu	linear
1755	的	de	linear
1756	阶段	jieduan	linear
1757	现在	xianzai	linear
1758	的	de	linear
1759	本体	benti	linear
1760	顶多	dingduo	linear
1761	到	dao	linear
1762	了	le	linear
1763	可用	keyong	linear
1764	但	dan	linear
1765	离	li	linear
1766	好用	haoyong	linear
1767	还	hai	linear
1768	差	cha	linear
1769	得	de	linear
1770	挺远	tingyuan	linear
1771	这里面	zhelimian	linear
1772	涉及	sheji	linear
1773	到	dao	linear
1774	的	de	linear
1775	硬件	yingjian	linear
1776	关节	guanjie	linear
1777	技术	jishu	linear
1778	传感器	chuanganqi	linear
1779	技术	jishu	linear
1780	轻量化	qinglianghua	linear
1781	材料	cailiao	linear
1782	技术	jishu	linear
1783	电池	dianchi	linear
1784	能量密度	nengliangmidu	linear
1785	问题	wenti	linear
1786	还	hai	linear
1787	有	you	linear
1788	很长	henchang	linear
1789	的	de	linear
1790	路	lu	linear
1791	要	yao	linear
1792	走	zou	linear
1793	硬氪	yingke	linear
1794	目前	muqian	linear
1795	机器人	jiqiren	linear
1796	的	de	linear
1797	供应链	gongyinglian	linear
1798	标准化	biaozhunhua	linear
1799	做	zuo	linear
1800	得	de	linear
1801	不好	buhao	linear
1802	各	ge	linear
1803	厂商	changshang	linear
1804	之间	zhijian	linear
1805	比较	bijiao	linear
1806	非标	feibiao	linear
1807	行业	hangye	linear
1808	未来	weilai	linear
1809	会	hui	linear
1810	走向	zouxiang	linear
1811	像	xiang	linear
1812	汽车	qiche	linear
1813	那样	nayang	linear
1814	的	de	linear
1815	全标准化	quanbiaozhunhua	linear
1816	大规模	daguimo	linear
1817	量产	liangchan	linear
1818	吗	ma	linear
1819	汽车	qiche	linear
1820	全中国	quanzhongguo	linear
1821	一年	yinian	linear
1822	生产	shengchan	linear
1823	多万辆	duowanliang	linear
1824	全	quan	linear
1825	是	shi	linear
1826	标准化	biaozhunhua	linear
1827	的	de	linear
1828	每分钟	meifenzhong	linear
1829	就	jiu	linear
1830	能	neng	linear
1831	下线	xiaxian	linear
1832	一辆	yiliang	linear
1833	机器人	jiqiren	linear
1834	未来	weilai	linear
1835	也	ye	linear
1836	一定	yiding	linear
1837	会	hui	linear
1838	达到	dadao	linear
1839	很高	hengao	linear
1840	的	de	linear
1841	标准化	biaozhunhua	linear
1842	现在	xianzai	linear
1843	机器人	jiqiren	linear
1844	正	zheng	linear
1845	处于	chuyu	linear
1846	从	cong	linear
1847	非标	feibiao	linear
1848	状态	zhuangtai	linear
1849	走向	zouxiang	linear
1850	标准	biaozhun	linear
1851	状态	zhuangtai	linear
1852	的	de	linear
1853	中间	zhongjian	linear
1854	过程	guocheng	linear
1855	我们	women	linear
1856	现在	xianzai	linear
1857	也	ye	linear
1858	呼吁	huyu	linear
1859	并	bing	linear
1860	积极	jiji	linear
1861	参与	canyu	linear
1862	国家	guojia	linear
1863	层面	cengmian	linear
1864	已经	yijing	linear
1865	开始	kaishi	linear
1866	组织	zuzhi	linear
1867	具身智能	jushenzhineng	linear
1868	产业	chanye	linear
1869	委员会	weiyuanhui	linear
1870	等	deng	linear
1871	来	lai	linear
1872	制定	zhiding	linear
1873	产业	chanye	linear
1874	标准	biaozhun	linear
1875	未来	weilai	linear
1876	核心	hexin	linear
1877	零部件	lingbujian	linear
1878	的	de	linear
1879	明确	mingque	linear
1880	标准	biaozhun	linear
1881	是	shi	linear
1882	值得	zhide	linear
1883	期待	qidai	linear
1884	的	de	linear
1885	硬氪	yingke	linear
1886	这两年	zheliangnian	linear
1887	每年	meinian	linear
1888	都	dou	linear
1889	被	bei	linear
1890	说	shuo	linear
1891	是	shi	linear
1892	人形机器人	renxingjiqiren	linear
1893	商业化	shangyehua	linear
1894	元年	yuannian	linear
1895	但	dan	linear
1896	规模化	guimohua	linear
1897	其实	qishi	linear
1898	受到	shoudao	linear
1899	了	le	linear
1900	阻碍	zuai	linear
1901	您	nin	linear
1902	认为	renwei	linear
1903	阻碍	zuai	linear
1904	规模化	guimohua	linear
1905	的	de	linear
1906	核心	hexin	linear
1907	原因	yuanyin	linear
1908	是	shi	linear
1909	什么	shenme	linear
1910	制造业	zhizaoye	linear
1911	的	de	linear
1912	产业	chanye	linear
1913	周期	zhouqi	linear
1914	可能	keneng	linear
1915	是	shi	linear
1916	数十年	shushinian	linear
1917	互联网	hulianwang	linear
1918	是	shi	linear
1919	数十年	shushinian	linear
1920	而	er	linear
1921	人工智能	rengongzhineng	linear
1922	可能	keneng	linear
1923	三五年	sanwunian	linear
1924	就是	jiushi	linear
1925	一个	yige	linear
1926	周期	zhouqi	linear
1927	现在	xianzai	linear
1928	刚好	ganghao	linear
1929	经历	jingli	linear
1930	一个	yige	linear
1931	智能	zhineng	linear
1932	很	hen	linear
1933	强	qiang	linear
1934	能力	nengli	linear
1935	本体	benti	linear
1936	很	hen	linear
1937	弱	ruo	linear
1938	的	de	linear
1939	周期	zhouqi	linear
1940	状态	zhuangtai	linear
1941	从	cong	linear
1942	规模化	guimohua	linear
1943	落地	luodi	linear
1944	的	de	linear
1945	角度	jiaodu	linear
1946	看	kan	linear
1947	主要	zhuyao	linear
1948	的	de	linear
1949	挑战	tiaozhan	linear
1950	在	zai	linear
1951	供应	gongying	linear
1952	的	de	linear
1953	质量	zhiliang	linear
1954	成本	chengben	linear
1955	与	yu	linear
1956	用户	yonghu	linear
1957	体验	tiyan	linear
1958	最	zui	linear
1959	关键	guanjian	linear
1960	是	shi	linear
1961	需要	xuyao	linear
1962	有	you	linear
1963	人	ren	linear
1964	能够	nenggou	linear
1965	定义	dingyi	linear
1966	出	chu	linear
1967	像	xiang	linear
1968	初代	chudai	linear
1969	那样	nayang	linear
1970	颠覆	dianfu	linear
1971	用户	yonghu	linear
1972	体验	tiyan	linear
1973	的	de	linear
1974	产品	chanpin	linear
